BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Water Usage Intensity (Gallons/ft²),Compliance Status,BERDO Report Status,Estimated Total GHG Emissions (kgCO2e),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID,Notes,Reporting Compliance Status,First Emissions Compliance Year (Projected)
100991,1800257000.0,BOSTON HOUSING AUTHORITY,106-108 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
100992,1800257000.0,BOSTON HOUSING AUTHORITY,107-109 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
100993,1800257000.0,BOSTON HOUSING AUTHORITY,110-112 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
100994,1800257000.0,BOSTON HOUSING AUTHORITY,120-122 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
100995,1800257000.0,BOSTON HOUSING AUTHORITY,124-126 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
100996,1800257000.0,BOSTON HOUSING AUTHORITY,127-129 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
100997,1800257000.0,BOSTON HOUSING AUTHORITY,128-130 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
100998,1800257000.0,BOSTON HOUSING AUTHORITY,131-133 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
100999,1800257000.0,BOSTON HOUSING AUTHORITY,132-134 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101000,1800257000.0,BOSTON HOUSING AUTHORITY,136-138 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101001,1800257000.0,BOSTON HOUSING AUTHORITY,137-139 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101002,1800257000.0,BOSTON HOUSING AUTHORITY,140-142 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101003,1800257000.0,BOSTON HOUSING AUTHORITY,141-143 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101004,1800257000.0,BOSTON HOUSING AUTHORITY,144-146 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101005,1800257000.0,BOSTON HOUSING AUTHORITY,145-147 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101006,1800257000.0,BOSTON HOUSING AUTHORITY,148-150 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101007,1800257000.0,BOSTON HOUSING AUTHORITY,151-153 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101008,1800257000.0,BOSTON HOUSING AUTHORITY,152-154 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101009,1800257000.0,BOSTON HOUSING AUTHORITY,156-158 standard st,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101010,1800257000.0,BOSTON HOUSING AUTHORITY,1-3 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101011,1800257000.0,BOSTON HOUSING AUTHORITY,10-12 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101012,1800257000.0,BOSTON HOUSING AUTHORITY,100-102 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101013,1800257000.0,BOSTON HOUSING AUTHORITY,99-101 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101014,1800257000.0,BOSTON HOUSING AUTHORITY,103-105 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101015,1800257000.0,BOSTON HOUSING AUTHORITY,107-109 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
101016,1800257000.0,BOSTON HOUSING AUTHORITY,9-11 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,No,No,No,Maybe,No,No,,Boston Housing Authority's BERDO submission has not yet been third-party verified due to a portfolio-wide issue with natural gas data. Boston Housing Authority and National Grid are actively resolving the issue. Updated submission data will be shared as soon as data verification is complete.,not submitted,
